Gender,Married,Education,Self_Employed,ApplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,LoanAmount/TotalIncome,Graduate&Self_Employed,TotalIncome_log,PA_Rural,PA_Urban,Dependents_num
0.0,1.0,0.0,0.0,2889,45.0,180.0,0.0,1.0,2889.0,0.01557632398753894,0.0,7.968665700466235,0,1,2.0
0.0,0.0,0.0,0.0,2755,65.0,300.0,1.0,0.0,2755.0,0.023593466424682397,0.0,7.9211727215870145,1,0,0.0
0.0,0.0,1.0,0.0,2500,103.0,360.0,1.0,1.0,22500.0,0.004577777777777778,0.0,10.021270588192511,0,0,0.0
1.0,0.0,0.0,0.0,1963,53.0,360.0,1.0,0.0,1963.0,0.026999490575649515,0.0,7.5822291942764615,0,0,0.0
1.0,0.0,1.0,1.0,7441,194.0,360.0,1.0,1.0,7441.0,0.026071764547775836,1.0,8.914760527397261,1,0,0.0
1.0,0.0,1.0,0.0,4547,115.0,360.0,1.0,1.0,4547.0,0.025291400923685946,0.0,8.42222295382501,0,0,0.0
0.0,1.0,0.0,0.0,2167,115.0,360.0,1.0,1.0,4567.0,0.025180643748631486,0.0,8.426611813185,0,1,0.0
1.0,0.0,0.0,0.0,2213,66.0,360.0,1.0,0.0,2213.0,0.0298237686398554,0.0,7.70210434005105,1,0,0.0
0.0,1.0,1.0,0.0,8300,152.0,300.0,0.0,1.0,8300.0,0.018313253012048194,0.0,9.02401079378469,0,0,1.0
0.0,1.0,1.0,0.0,81000,360.0,360.0,0.0,1.0,81000.0,0.0044444444444444444,0.0,11.302204433654575,1,0,3.2
1.0,0.0,0.0,1.0,3867,62.0,360.0,1.0,1.0,3867.0,0.016033100594776313,0.0,8.260234291607297,0,0,1.0
0.0,1.0,1.0,0.0,6256,160.0,360.0,1.0,1.0,6256.0,0.02557544757033248,0.0,8.741296282225147,0,1,0.0
0.0,1.0,0.0,0.0,6096,218.0,360.0,0.0,0.0,6096.0,0.035761154855643046,0.0,8.715388097366482,1,0,0.0
0.0,1.0,0.0,0.0,2253,110.0,360.0,1.0,0.0,4286.0,0.025664955669622024,0.0,8.363109176033522,1,0,0.0
1.0,1.0,0.0,0.0,2149,178.0,360.0,0.0,0.0,5386.0,0.03304864463423691,0.0,8.591558273371545,0,0,0.0
1.0,0.0,1.0,0.0,2995,60.0,360.0,1.0,1.0,2995.0,0.02003338898163606,0.0,8.00469951054955,0,1,0.0
1.0,0.0,1.0,0.0,2600,160.0,360.0,1.0,0.0,2600.0,0.06153846153846154,0.0,7.8632667240095735,0,1,1.0
0.0,1.0,1.0,1.0,1600,239.0,360.0,1.0,1.0,21600.0,0.011064814814814816,1.0,9.980448593672257,0,1,2.0
0.0,1.0,1.0,0.0,1025,112.0,360.0,1.0,0.0,3798.0,0.02948920484465508,0.0,8.242229891372231,1,0,0.0
0.0,1.0,1.0,0.0,3246,138.0,360.0,1.0,0.0,4663.0,0.029594681535492173,0.0,8.44741429680832,0,0,0.0
0.0,1.0,1.0,0.0,5829,138.0,360.0,1.0,1.0,5829.0,0.023674729799279464,0.0,8.67060073804555,1,0,0.0
1.0,0.0,0.0,0.0,2720,80.0,342.0,0.0,0.0,2720.0,0.029411764705882353,0.0,7.908387159290043,0,1,0.0
0.0,1.0,1.0,0.0,1820,100.0,360.0,1.0,0.0,3539.0,0.028256569652444195,0.0,8.171599480345463,0,1,0.0
0.0,1.0,1.0,0.0,7250,110.0,342.0,0.0,1.0,8917.0,0.01233598743972188,0.0,9.095714846134879,0,1,1.0
0.0,1.0,1.0,0.0,14880,96.0,360.0,1.0,1.0,14880.0,0.0064516129032258064,0.0,9.607773308387083,0,0,0.0
0.0,1.0,1.0,0.0,2666,121.0,360.0,1.0,1.0,6966.0,0.01737008326155613,0.0,8.848796450925947,1,0,0.0
1.0,0.0,0.0,0.0,4606,81.0,360.0,1.0,1.0,4606.0,0.017585757707338254,0.0,8.43511508038063,1,0,1.0
0.0,1.0,1.0,0.0,5935,133.0,360.0,1.0,1.0,5935.0,0.02240943555181129,0.0,8.688622307043769,0,0,2.0
0.0,1.0,1.0,0.0,2920,87.0,360.0,1.0,0.0,2936.12000084,0.029630941506174818,0.0,7.984844261119869,1,0,0.0
0.0,0.0,0.0,0.0,2717,60.0,180.0,1.0,1.0,2717.0,0.02208317997791682,0.0,7.907283609426348,0,1,0.0
1.0,0.0,1.0,1.0,8624,150.0,360.0,1.0,1.0,8624.0,0.017393320964749538,1.0,9.06230429314878,0,0,1.0
0.0,0.0,1.0,0.0,6500,105.0,360.0,0.0,1.0,6500.0,0.016153846153846154,0.0,8.779557455883728,1,0,0.0
0.0,0.0,1.0,0.0,12876,405.0,360.0,1.0,1.0,12876.0,0.03145386766076421,0.0,9.463120392418698,0,0,0.0
0.0,1.0,1.0,0.0,2425,143.0,360.0,1.0,1.0,4765.0,0.030010493179433367,0.0,8.469052816088302,0,0,0.0
0.0,0.0,1.0,0.0,3750,100.0,360.0,1.0,1.0,3750.0,0.02666666666666667,0.0,8.229511118964457,0,1,0.0
1.0,0.0,1.0,0.0,10047,146.41216216216216,240.0,1.0,1.0,10047.0,0.01457272441148225,0.0,9.215029361462314,0,0,0.0
0.0,0.0,1.0,0.0,1926,50.0,360.0,1.0,1.0,3777.0,0.013238019592268996,0.0,8.236685322712457,0,0,0.0
0.0,1.0,1.0,0.0,2213,146.41216216216216,360.0,1.0,0.0,3338.0,0.0438622415105339,0.0,8.11312710422178,0,1,0.0
0.0,0.0,1.0,1.0,10416,187.0,360.0,0.0,1.0,10416.0,0.0179531490015361,1.0,9.251098364448351,0,1,0.0
1.0,1.0,0.0,1.0,7142,138.0,360.0,1.0,1.0,7142.0,0.019322318678241388,0.0,8.873748128154395,1,0,0.0
0.0,0.0,1.0,0.0,3660,187.0,360.0,1.0,1.0,8724.0,0.021435121503897293,0.0,9.07383312732152,0,0,0.0
0.0,1.0,1.0,0.0,7901,180.0,360.0,1.0,1.0,9734.0,0.018491884117526197,0.0,9.1833801903934,1,0,0.0
0.0,0.0,0.0,0.0,4707,148.0,360.0,1.0,1.0,6700.0,0.02208955223880597,0.0,8.809862805379057,0,0,3.2
0.0,0.0,1.0,0.0,37719,152.0,360.0,1.0,1.0,37719.0,0.004029799305389856,0.0,10.537919225261291,0,0,1.0
0.0,1.0,1.0,0.0,7333,175.0,300.0,1.0,1.0,15666.0,0.011170688114387846,0.0,9.659248037927183,1,0,0.0
0.0,1.0,1.0,1.0,3466,130.0,360.0,1.0,0.0,4676.0,0.027801539777587682,1.0,8.450198322591959,1,0,1.0
0.0,1.0,0.0,0.0,4652,110.0,360.0,1.0,1.0,4652.0,0.023645743766122097,0.0,8.445052513638554,1,0,2.0
0.0,1.0,1.0,0.0,3539,55.0,360.0,1.0,1.0,4915.0,0.011190233977619531,0.0,8.500047032581268,1,0,0.0
0.0,1.0,1.0,0.0,3340,150.0,360.0,0.0,0.0,5050.0,0.0297029702970297,0.0,8.527143522269405,1,0,2.0
0.0,0.0,0.0,1.0,2769,190.0,360.0,1.0,0.0,4311.0,0.04407330085826954,0.0,8.368925174747135,0,0,1.0
0.0,1.0,0.0,0.0,2309,125.0,360.0,0.0,0.0,3564.0,0.035072951739618406,0.0,8.1786387885907,1,0,2.0
0.0,1.0,0.0,0.0,1958,60.0,300.0,1.0,1.0,3414.0,0.01757469244288225,0.0,8.135639903354386,0,1,2.0
0.0,1.0,1.0,0.0,3948,149.0,360.0,0.0,1.0,5681.0,0.02622777679985918,0.0,8.644882552557126,1,0,0.0
0.0,1.0,1.0,0.0,2483,90.0,180.0,0.0,1.0,4949.0,0.018185492018589614,0.0,8.506940814951886,1,0,0.0
0.0,0.0,1.0,1.0,7085,84.0,360.0,1.0,1.0,7085.0,0.011856033874382499,1.0,8.865735152124781,0,0,0.0
0.0,1.0,1.0,0.0,3859,96.0,360.0,1.0,1.0,3859.0,0.024876911116869654,0.0,8.258163361537619,0,0,2.0
0.0,1.0,1.0,0.0,4301,118.0,360.0,1.0,1.0,4301.0,0.027435480120902116,0.0,8.366602832783736,0,1,0.0
0.0,1.0,1.0,0.0,3708,173.0,360.0,1.0,1.0,6277.0,0.027560936753226063,0.0,8.744647438317532,0,1,0.0
0.0,0.0,1.0,0.0,4354,136.0,360.0,1.0,0.0,4354.0,0.03123564538355535,0.0,8.378850241794492,1,0,2.0
0.0,1.0,1.0,0.0,8334,160.0,360.0,1.0,1.0,8334.0,0.01919846412287017,0.0,9.0280988119824,0,0,0.0
0.0,1.0,1.0,1.0,2083,160.0,360.0,1.0,1.0,6166.0,0.025948751216347713,1.0,8.726805608446096,0,0,0.0
0.0,1.0,1.0,0.0,7740,128.0,180.0,1.0,1.0,7740.0,0.016537467700258397,0.0,8.954156966583772,0,1,3.2
0.0,1.0,1.0,0.0,3015,153.0,360.0,1.0,1.0,5203.0,0.02940611185854315,0.0,8.556990661290303,1,0,0.0
1.0,0.0,0.0,0.0,5191,132.0,360.0,1.0,1.0,5191.0,0.025428626468888462,0.0,8.55468163582723,0,0,1.0
0.0,0.0,1.0,0.0,4166,98.0,360.0,0.0,0.0,4166.0,0.023523763802208355,0.0,8.334711621820917,0,0,0.0
0.0,0.0,1.0,0.0,6000,140.0,360.0,1.0,1.0,6000.0,0.023333333333333334,0.0,8.699514748210191,1,0,0.0
0.0,1.0,0.0,0.0,2947,70.0,180.0,0.0,1.0,4611.0,0.015181088700932552,0.0,8.436200032206706,0,1,3.2
0.0,1.0,1.0,0.0,16692,110.0,360.0,1.0,1.0,16692.0,0.006589983225497244,0.0,9.722684841711443,0,0,0.0
1.0,1.0,0.0,0.0,210,98.0,360.0,1.0,0.0,3127.0,0.03133994243684042,0.0,8.047829357457841,0,0,2.0
0.0,1.0,1.0,0.0,4333,110.0,360.0,1.0,1.0,6784.0,0.016214622641509434,0.0,8.822322177471738,0,1,0.0
0.0,1.0,1.0,1.0,3450,162.0,360.0,1.0,1.0,5529.0,0.02930005425935974,1.0,8.617762246337932,0,0,1.0
0.0,1.0,0.0,0.0,2653,113.0,180.0,0.0,0.0,4153.0,0.027209246327955693,0.0,8.331586243630754,1,0,1.0
0.0,1.0,1.0,0.0,4691,100.0,360.0,1.0,1.0,4691.0,0.021317416329140908,0.0,8.453401058328458,0,0,3.2
1.0,0.0,1.0,1.0,2500,93.0,360.0,1.0,0.0,2500.0,0.0372,1.0,7.824046010856292,0,1,0.0
0.0,0.0,1.0,0.0,5532,162.0,360.0,1.0,1.0,10180.0,0.015913555992141455,0.0,9.228180290104513,1,0,2.0
0.0,1.0,1.0,1.0,16525,150.0,360.0,1.0,1.0,17539.0,0.008552369006214722,1.0,9.772182251758139,1,0,2.0
0.0,1.0,1.0,0.0,6700,230.0,300.0,1.0,1.0,8450.0,0.027218934911242602,0.0,9.041921720351219,0,0,2.0
0.0,1.0,1.0,0.0,2873,132.0,360.0,0.0,0.0,4745.0,0.027818756585879872,0.0,8.464846711044029,0,0,2.0
0.0,1.0,1.0,1.0,16667,86.0,360.0,1.0,1.0,18917.0,0.004546175397790347,1.0,9.847816267665664,0,0,1.0
0.0,1.0,1.0,0.0,2947,146.41216216216216,360.0,1.0,0.0,4550.0,0.032178497178497176,0.0,8.422882511944996,0,1,2.0
1.0,0.0,0.0,0.0,4350,154.0,360.0,1.0,0.0,4350.0,0.035402298850574714,0.0,8.37793112408273,1,0,0.0
0.0,1.0,0.0,0.0,3095,113.0,360.0,1.0,0.0,3095.0,0.03651050080775444,0.0,8.037543185118697,1,0,3.2
0.0,1.0,1.0,0.0,2083,128.0,360.0,1.0,1.0,5233.0,0.024460156697878845,0.0,8.562740006372207,0,0,0.0
0.0,1.0,1.0,0.0,10833,234.0,360.0,1.0,1.0,10833.0,0.02160066463583495,0.0,9.290352309945568,0,0,0.0
0.0,1.0,1.0,0.0,8333,246.0,360.0,1.0,1.0,8333.0,0.029521180847233888,0.0,9.027978814382207,0,0,2.0
0.0,1.0,0.0,0.0,1958,131.0,360.0,1.0,0.0,4394.0,0.029813381884387802,0.0,8.387995252944556,1,0,1.0
0.0,0.0,1.0,0.0,3547,80.0,360.0,0.0,1.0,3547.0,0.02255427121511136,0.0,8.173857454773621,1,0,2.0
0.0,1.0,1.0,0.0,18333,500.0,360.0,1.0,1.0,18333.0,0.02727322314951181,0.0,9.816457993563025,0,1,1.0
0.0,1.0,1.0,1.0,4583,160.0,360.0,1.0,1.0,6666.0,0.024002400240024,1.0,8.804775258867686,0,0,2.0
0.0,0.0,1.0,0.0,2435,75.0,360.0,1.0,0.0,2435.0,0.030800821355236138,0.0,7.79770203551669,0,1,0.0
0.0,0.0,0.0,0.0,2699,96.0,360.0,1.0,1.0,5484.0,0.0175054704595186,0.0,8.609590040682205,0,0,0.0
0.0,1.0,0.0,0.0,5333,186.0,360.0,1.0,0.0,6464.0,0.028774752475247526,0.0,8.774003600200931,0,1,1.0
0.0,0.0,0.0,0.0,3691,110.0,360.0,1.0,0.0,3691.0,0.029802221620157138,0.0,8.213652703029998,1,0,0.0
1.0,0.0,0.0,1.0,17263,225.0,360.0,1.0,1.0,17263.0,0.013033655795632277,0.0,9.756320761816548,0,0,0.0
0.0,1.0,1.0,0.0,3597,119.0,360.0,0.0,1.0,5754.0,0.02068126520681265,0.0,8.657650544111494,1,0,0.0
1.0,1.0,1.0,0.0,3326,105.0,84.0,1.0,1.0,4239.0,0.024769992922859165,0.0,8.352082671352637,0,0,1.0
0.0,1.0,0.0,0.0,2600,107.0,360.0,1.0,1.0,4300.0,0.02488372093023256,0.0,8.366370301681654,1,0,0.0
0.0,1.0,1.0,0.0,4625,111.0,12.0,1.0,1.0,7482.0,0.01483560545308741,0.0,8.920255414908091,0,1,0.0
0.0,1.0,1.0,1.0,2895,95.0,360.0,1.0,0.0,2895.0,0.03281519861830743,1.0,7.970740390007095,0,0,1.0
0.0,0.0,1.0,0.0,6283,209.0,360.0,0.0,1.0,10699.0,0.019534535937938125,0.0,9.277905558138606,1,0,0.0
1.0,0.0,1.0,0.0,645,113.0,480.0,1.0,0.0,4328.0,0.0261090573012939,0.0,8.372860820526318,1,0,0.0
1.0,0.0,1.0,0.0,3159,100.0,360.0,1.0,0.0,3159.0,0.03165558721114277,0.0,8.058010800802085,0,0,0.0
0.0,1.0,1.0,0.0,4865,208.0,360.0,1.0,1.0,10489.0,0.01983029840785585,0.0,9.258082367961604,0,0,2.0
0.0,1.0,0.0,0.0,4050,138.0,360.0,1.0,1.0,9352.0,0.014756201881950384,0.0,9.143345503151904,1,0,1.0
0.0,1.0,0.0,0.0,3814,124.0,300.0,1.0,1.0,5297.0,0.0234094770624882,0.0,8.574895901544526,0,0,0.0
0.0,1.0,1.0,0.0,3510,243.0,360.0,1.0,1.0,7926.0,0.030658591975775928,0.0,8.97790377375038,1,0,2.0
0.0,1.0,1.0,0.0,20833,480.0,360.0,1.0,1.0,27500.0,0.017454545454545455,0.0,10.221941283654663,0,1,0.0
0.0,0.0,1.0,0.0,3583,96.0,360.0,1.0,0.0,3583.0,0.026793190064192018,0.0,8.183955717304954,0,1,0.0
0.0,1.0,1.0,1.0,2479,188.0,360.0,1.0,0.0,5492.0,0.03423160961398398,1.0,8.61104776688786,0,1,0.0
1.0,0.0,1.0,0.0,13262,40.0,360.0,1.0,1.0,13262.0,0.003016136329362087,0.0,9.492658081928813,0,1,1.0
0.0,0.0,0.0,0.0,3598,100.0,360.0,1.0,1.0,4885.0,0.02047082906857728,0.0,8.493924564476883,1,0,0.0
0.0,1.0,1.0,0.0,6065,250.0,360.0,1.0,1.0,8069.0,0.030982773577890692,0.0,8.995784837848506,0,0,1.0
0.0,1.0,1.0,0.0,3283,148.0,360.0,1.0,1.0,5318.0,0.027830011282437006,0.0,8.578852571802965,0,1,2.0
0.0,1.0,1.0,0.0,2130,70.0,180.0,1.0,1.0,8796.0,0.007958162801273306,0.0,9.082052351674651,0,0,0.0
0.0,0.0,1.0,0.0,5815,311.0,360.0,1.0,1.0,9481.0,0.03280244699926168,0.0,9.15704507491796,1,0,0.0
0.0,1.0,1.0,0.0,3466,150.0,360.0,1.0,1.0,6894.0,0.02175805047867711,0.0,8.83840674707681,1,0,3.2
1.0,1.0,1.0,0.0,2031,113.0,480.0,1.0,0.0,3663.0,0.03084903084903085,0.0,8.206037762778815,0,0,2.0
0.0,1.0,0.0,0.0,3074,123.0,360.0,0.0,0.0,4874.0,0.025235945835043086,0.0,8.491670234185152,0,0,0.0
0.0,0.0,1.0,0.0,4683,185.0,360.0,1.0,1.0,6598.0,0.02803879963625341,0.0,8.794521851788527,0,0,0.0
1.0,0.0,0.0,0.0,3400,95.0,360.0,1.0,0.0,3400.0,0.027941176470588237,0.0,8.131530710604252,1,0,0.0
0.0,1.0,0.0,0.0,2192,45.0,360.0,1.0,1.0,3934.0,0.011438739196746314,0.0,8.277411998949004,0,0,2.0
0.0,0.0,1.0,0.0,2500,55.0,360.0,1.0,0.0,2500.0,0.022,0.0,7.824046010856292,0,0,0.0
0.0,1.0,1.0,1.0,5677,100.0,360.0,1.0,1.0,7101.0,0.01408252358822701,1.0,8.867990898182093,1,0,3.2
0.0,1.0,1.0,1.0,7948,480.0,360.0,1.0,1.0,15114.0,0.031758634378721715,1.0,9.623376745580666,1,0,2.0
0.0,0.0,1.0,0.0,4680,146.41216216216216,360.0,1.0,1.0,6767.0,0.021636199521525366,0.0,8.819813136232225,0,0,0.0
0.0,1.0,1.0,1.0,17500,400.0,360.0,1.0,1.0,17500.0,0.022857142857142857,1.0,9.769956159911606,1,0,2.0
0.0,1.0,1.0,0.0,3775,110.0,360.0,1.0,0.0,3775.0,0.02913907284768212,0.0,8.236155661683124,0,0,0.0
0.0,1.0,0.0,0.0,5285,161.0,360.0,0.0,0.0,6715.0,0.023976172747580043,0.0,8.812099108957337,0,0,1.0
0.0,0.0,0.0,0.0,2679,94.0,360.0,1.0,0.0,3981.0,0.02361215774930922,0.0,8.289288323000317,0,0,1.0
0.0,0.0,0.0,0.0,6783,130.0,360.0,1.0,1.0,6783.0,0.019165560961226596,0.0,8.82217476094608,0,0,0.0
0.0,1.0,1.0,0.0,1025,216.0,360.0,1.0,0.0,6525.0,0.03310344827586207,0.0,8.783396232190894,1,0,0.0
0.0,1.0,1.0,0.0,4281,100.0,360.0,1.0,1.0,4281.0,0.023359028264424198,0.0,8.361941906144946,0,1,3.2
0.0,0.0,1.0,0.0,3588,110.0,360.0,0.0,0.0,3588.0,0.030657748049052396,0.0,8.185350223178686,1,0,2.0
0.0,0.0,1.0,0.0,11250,196.0,360.0,1.0,1.0,11250.0,0.01742222222222222,0.0,9.328123407632566,0,0,1.0
1.0,0.0,0.0,1.0,18165,125.0,360.0,1.0,1.0,18165.0,0.006881365262868153,0.0,9.807251944655302,0,1,0.0
0.0,0.0,0.0,0.0,2550,126.0,360.0,1.0,1.0,4592.0,0.027439024390243903,0.0,8.432070937999402,1,0,0.0
0.0,1.0,1.0,0.0,6133,324.0,360.0,1.0,1.0,10039.0,0.03227413088953083,0.0,9.214232786691527,0,1,0.0
0.0,0.0,1.0,0.0,3617,107.0,360.0,1.0,0.0,3617.0,0.029582526956040918,0.0,8.193400231952097,0,0,2.0
0.0,1.0,0.0,0.0,2917,66.0,360.0,1.0,1.0,3453.0,0.019113814074717638,0.0,8.146998697389993,1,0,0.0
0.0,1.0,1.0,0.0,6417,157.0,180.0,1.0,1.0,6417.0,0.02446626149290946,0.0,8.766705997750515,1,0,3.2
1.0,1.0,1.0,0.0,4608,140.0,180.0,1.0,1.0,7453.0,0.018784382128002146,0.0,8.916371914881694,0,0,1.0
1.0,0.0,1.0,0.0,2138,99.0,360.0,0.0,0.0,2138.0,0.04630495790458372,0.0,7.6676260915849905,0,0,0.0
1.0,0.0,1.0,0.0,3652,95.0,360.0,1.0,0.0,3652.0,0.026013143483023003,0.0,8.20303024171486,0,0,1.0
0.0,1.0,0.0,0.0,2239,128.0,360.0,1.0,0.0,4763.0,0.026873819021625025,0.0,8.46863300080086,0,1,1.0
1.0,1.0,0.0,0.0,3017,102.0,360.0,1.0,0.0,3680.0,0.027717391304347826,0.0,8.210668031162976,0,0,0.0
0.0,1.0,1.0,0.0,2768,155.0,360.0,1.0,0.0,4718.0,0.03285290377278508,0.0,8.45914025996762,1,0,0.0
0.0,0.0,0.0,0.0,3358,80.0,36.0,1.0,0.0,3358.0,0.023823704586063133,0.0,8.119100837637486,0,0,0.0
0.0,0.0,1.0,0.0,2526,145.0,360.0,1.0,0.0,4309.0,0.03365049895567417,0.0,8.368461137615839,1,0,0.0
1.0,0.0,1.0,0.0,5000,103.0,360.0,0.0,1.0,5000.0,0.0206,0.0,8.517193191416238,0,0,0.0
0.0,1.0,1.0,0.0,2785,110.0,360.0,1.0,1.0,4801.0,0.022911893355550928,0.0,8.476579508530941,1,0,0.0
0.0,1.0,1.0,1.0,6633,146.41216216216216,360.0,0.0,1.0,6633.0,0.022073294461354163,1.0,8.799812469525556,1,0,2.0
0.0,1.0,0.0,0.0,2492,146.41216216216216,360.0,1.0,0.0,4867.0,0.030082630401101738,0.0,8.490233009833455,1,0,1.0
0.0,1.0,1.0,0.0,3333,158.0,360.0,1.0,1.0,6583.0,0.024001215251405136,0.0,8.792245847467877,0,1,1.0
0.0,1.0,0.0,0.0,2454,181.0,360.0,0.0,0.0,4787.0,0.03781073741382912,0.0,8.473659189392508,0,1,0.0
0.0,1.0,1.0,0.0,3593,132.0,180.0,0.0,1.0,7859.0,0.01679603002926581,0.0,8.969414650866176,1,0,0.0
0.0,1.0,1.0,0.0,5468,26.0,360.0,1.0,1.0,6500.0,0.004,0.0,8.779557455883728,0,0,1.0
1.0,0.0,1.0,0.0,2667,84.0,360.0,1.0,1.0,4292.0,0.0195712954333644,0.0,8.36450810375059,0,1,0.0
0.0,1.0,1.0,1.0,10139,260.0,360.0,1.0,1.0,10139.0,0.025643554591182564,1.0,9.22414465295258,0,0,3.2
0.0,1.0,1.0,0.0,3887,162.0,360.0,1.0,1.0,6556.0,0.02471018913971934,0.0,8.78813593986372,0,0,0.0
1.0,1.0,1.0,0.0,4180,182.0,360.0,1.0,1.0,6486.0,0.028060437866173297,0.0,8.777401286867264,0,0,0.0
0.0,1.0,0.0,0.0,3675,108.0,360.0,1.0,0.0,3917.0,0.027572121521572634,0.0,8.27308133366583,0,0,2.0
1.0,1.0,1.0,1.0,19484,600.0,360.0,1.0,1.0,19484.0,0.03079449804968179,1.0,9.877348894926433,0,0,1.0
0.0,1.0,1.0,0.0,5923,211.0,360.0,1.0,1.0,7977.0,0.02645104675943337,0.0,8.984317679911129,1,0,0.0
0.0,0.0,0.0,1.0,5800,132.0,360.0,1.0,1.0,5800.0,0.022758620689655173,0.0,8.66561319653451,0,0,0.0
0.0,1.0,1.0,0.0,8799,258.0,360.0,0.0,1.0,8799.0,0.029321513808387316,0.0,9.08239335764556,0,1,2.0
0.0,1.0,0.0,0.0,4467,120.0,360.0,1.0,0.0,4467.0,0.026863666890530557,0.0,8.404472321352118,1,0,0.0
0.0,0.0,1.0,0.0,3333,70.0,360.0,1.0,1.0,3333.0,0.021002100210021003,0.0,8.11162807830774,0,1,0.0
0.0,1.0,1.0,0.0,3400,123.0,360.0,0.0,1.0,5900.0,0.020847457627118645,0.0,8.68270762989381,1,0,3.2
1.0,0.0,1.0,0.0,2378,9.0,360.0,1.0,1.0,2378.0,0.0037846930193439865,0.0,7.774015077250727,0,1,0.0
0.0,1.0,1.0,0.0,3166,104.0,360.0,0.0,1.0,5230.0,0.01988527724665392,0.0,8.56216655705897,0,1,0.0
0.0,1.0,1.0,0.0,3417,186.0,360.0,1.0,0.0,5167.0,0.035997677569189084,0.0,8.550047528287184,0,1,1.0
0.0,1.0,1.0,0.0,5116,165.0,360.0,0.0,1.0,6567.0,0.02512562814070352,0.0,8.789812386190972,0,1,0.0
0.0,1.0,1.0,0.0,16666,275.0,360.0,1.0,1.0,16666.0,0.016500660026401055,0.0,9.721125994942152,0,1,2.0
0.0,1.0,0.0,0.0,6125,187.0,480.0,1.0,1.0,7750.0,0.024129032258064516,0.0,8.955448122347393,0,0,2.0
0.0,1.0,1.0,0.0,6406,150.0,360.0,1.0,1.0,6406.0,0.023415547923821417,0.0,8.764990330169104,0,0,3.2
0.0,1.0,1.0,0.0,3159,108.0,84.0,1.0,0.0,3620.0,0.02983425414364641,0.0,8.194229304819817,0,1,2.0
0.0,1.0,1.0,0.0,3087,136.0,360.0,0.0,0.0,5297.0,0.02567491032659996,0.0,8.574895901544526,0,0,0.0
0.0,0.0,1.0,0.0,3229,110.0,360.0,1.0,1.0,5968.0,0.018431635388739945,0.0,8.694167141883597,0,1,0.0
0.0,1.0,1.0,0.0,1782,107.0,360.0,1.0,1.0,4014.0,0.02665670154459392,0.0,8.297543529356284,1,0,1.0
0.0,0.0,1.0,0.0,3182,161.0,360.0,1.0,1.0,6099.0,0.026397770126250206,0.0,8.715880102296456,0,1,0.0
0.0,1.0,1.0,0.0,6540,205.0,360.0,1.0,0.0,6540.0,0.03134556574923547,0.0,8.785692444451245,0,0,2.0
0.0,0.0,1.0,0.0,1836,90.0,360.0,1.0,1.0,35673.0,0.0025229164914641325,0.0,10.482149379105689,0,1,0.0
1.0,1.0,1.0,0.0,3166,36.0,360.0,1.0,1.0,3166.0,0.011370814908401769,0.0,8.060224240440958,0,0,0.0
0.0,1.0,1.0,0.0,1880,61.0,360.0,1.0,0.0,1880.0,0.032446808510638296,0.0,7.539027055823995,1,0,1.0
0.0,1.0,1.0,0.0,2787,146.0,360.0,0.0,0.0,4704.0,0.031037414965986394,0.0,8.456168489578463,1,0,1.0
0.0,1.0,1.0,0.0,4283,172.0,84.0,1.0,1.0,7283.0,0.02361664149388988,0.0,8.893298144217916,1,0,1.0
0.0,1.0,1.0,0.0,2297,104.0,360.0,1.0,1.0,3819.0,0.027232259753862266,0.0,8.247743887225516,0,1,0.0
1.0,0.0,0.0,0.0,2165,70.0,360.0,1.0,0.0,2165.0,0.03233256351039261,0.0,7.68017564043659,0,0,0.0
0.0,0.0,1.0,0.0,4750,94.0,360.0,1.0,1.0,4750.0,0.019789473684210527,0.0,8.465899897028686,0,0,0.0
0.0,1.0,1.0,1.0,2726,106.0,360.0,0.0,0.0,2726.0,0.03888481291269259,1.0,7.9105906122564775,0,0,2.0
0.0,1.0,1.0,0.0,3000,56.0,180.0,1.0,1.0,6416.0,0.008728179551122194,0.0,8.766550149546351,0,0,0.0
0.0,1.0,1.0,1.0,6000,205.0,240.0,1.0,0.0,6000.0,0.034166666666666665,1.0,8.699514748210191,0,0,2.0
0.0,0.0,1.0,1.0,9357,292.0,360.0,1.0,0.0,9357.0,0.031206583306615368,1.0,9.143880005275912,0,0,3.2
0.0,1.0,1.0,0.0,3859,142.0,180.0,1.0,1.0,7159.0,0.019835172510127112,0.0,8.876125585396185,1,0,0.0
0.0,1.0,1.0,1.0,16120,260.0,360.0,1.0,1.0,16120.0,0.016129032258064516,1.0,9.68781601606062,0,1,0.0
0.0,0.0,0.0,0.0,3833,110.0,360.0,1.0,0.0,3833.0,0.02869814766501435,0.0,8.251403065380556,1,0,0.0
0.0,1.0,0.0,1.0,6383,187.0,360.0,1.0,1.0,7383.0,0.025328457266693756,0.0,8.906935339059165,1,0,2.0
0.0,0.0,1.0,0.0,2987,88.0,360.0,0.0,0.0,2987.0,0.02946099765651155,0.0,8.00202481821611,0,0,0.0
0.0,1.0,1.0,1.0,9963,180.0,360.0,1.0,1.0,9963.0,0.018066847335140017,1.0,9.206633510044856,1,0,0.0
0.0,1.0,1.0,0.0,5780,192.0,360.0,1.0,0.0,5780.0,0.03321799307958478,0.0,8.662158961666423,0,1,2.0
